Username;Game;In-game-time;Date
tjthings;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Normal, F3, CaffeineMC)						 29m 19s 400ms (in-game time) (- place);29m 19s 400ms ();2020-12-19
tjthings;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Normal, F3, Vanilla)						 32m 31s 670ms (in-game time) (- place);32m 31s 670ms ();2020-09-04
tjthings;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Normal, F3, Vanilla)						 51m 56s 520ms (in-game time) (- place);51m 56s 520ms ();2020-07-23
TobiaszGaming;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Normal, F3, CaffeineMC)						 19m 11s 850ms (in-game time) (387th place);19m 11s 850ms ();2021-01-24
TobiaszGaming;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Normal, F3, CaffeineMC)						 21m 13s 200ms (in-game time) (- place);21m 13s 200ms ();2020-09-16
TobiaszGaming;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Normal, F3, CaffeineMC)						 21m 43s 950ms (in-game time) (- place);21m 43s 950ms ();2020-09-03
TobiaszGaming;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Normal, F3, Optifine)						 23m 29s 400ms (in-game time) (- place);23m 29s 400ms ();2020-08-16
TobiaszGaming;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Normal, F3, Optifine)						 26m 52s 500ms (in-game time) (- place);26m 52s 500ms ();2020-08-10
TobiaszGaming;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Normal, F3, Optifine)						 32m 58s 160ms (in-game time) (- place);32m 58s 160ms ();2020-08-08
TobiaszGaming;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Normal, F3, Optifine)						 35m 30s 500ms (in-game time) (- place);35m 30s 500ms ();2020-08-05
tomaron13;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 15m 43s (in-game time) (103rd place);15m 43s ();2021-05-25
tomaron13;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Normal, F3, CaffeineMC)						 17m 04s 200ms (in-game time) (- place);17m 04s 200ms ();2021-04-28
tomaron13;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Normal, F3, CaffeineMC)						 18m 24s 600ms (in-game time) (- place);18m 24s 600ms ();2021-04-19
tomaron13;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Normal, F3, CaffeineMC)						 19m 37s 950ms (in-game time) (- place);19m 37s 950ms ();2021-03-15
tomaron13;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Normal, F3, CaffeineMC)						 20m 29s 800ms (in-game time) (- place);20m 29s 800ms ();2021-03-14
tomaron13;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Normal, F3, CaffeineMC)						 22m 04s 800ms (in-game time) (- place);22m 04s 800ms ();2021-03-06
tomaron13;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Normal, F3, CaffeineMC)						 24m 12s 025ms (in-game time) (- place);24m 12s 025ms ();2021-02-17
tomaron13;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Normal, F3, CaffeineMC)						 24m 42s 950ms (in-game time) (- place);24m 42s 950ms ();2021-01-28
tomaron13;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Normal, F3, CaffeineMC)						 24m 42s 950ms (in-game time) (- place);24m 42s 950ms ();2021-01-26
Tookann;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Normal, F3, CaffeineMC)						 15m 07s 633ms (in-game time) (74th place);15m 07s 633ms ();2021-03-27
Tookann;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Normal, F3, CaffeineMC)						 18m 34s 500ms (in-game time) (- place);18m 34s 500ms ();2021-02-21
Tookann;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Normal, F3, CaffeineMC)						 19m 22s 100ms (in-game time) (- place);19m 22s 100ms ();2021-01-13
Tookann;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Normal, F3, CaffeineMC)						 22m 16s 050ms (in-game time) (- place);22m 16s 050ms ();2020-12-22
Tookann;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Normal, F3, CaffeineMC)						 25m 56s 700ms (in-game time) (- place);25m 56s 700ms ();2020-11-25
Tookann;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Normal, F3, Vanilla)						 37m 10s 150ms (in-game time) (- place);37m 10s 150ms ();2020-10-23
Toph033;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 15m 14s 950ms (in-game time) (81st place);15m 14s 950ms ();2021-05-14
Toph033;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 16m 46s 550ms (in-game time) (- place);16m 46s 550ms ();2021-02-22
Toph033;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 20m 21s 550ms (in-game time) (- place);20m 21s 550ms ();2021-02-18
Toph033;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 21m 54s 900ms (in-game time) (- place);21m 54s 900ms ();2021-02-14
Toph033;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 25m 27s 500ms (in-game time) (- place);25m 27s 500ms ();2021-01-31
Toph033;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 25m 41s 199ms (in-game time) (- place);25m 41s 199ms ();2021-01-23
Toph033;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 28m 01s 098ms (in-game time) (- place);28m 01s 098ms ();2021-01-20
Toph033;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 33m 06s 200ms (in-game time) (- place);33m 06s 200ms ();2021-01-18
Toph033;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, Vanilla)						 49m 15s 091ms (in-game time) (- place);49m 15s 091ms ();2021-01-12
towdan;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 17m 22s (in-game time) (218th place);17m 22s ();2021-05-26
towdan;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 21m 35s 300ms (in-game time) (- place);21m 35s 300ms ();2021-03-06
towdan;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 24m 06s 500ms (in-game time) (- place);24m 06s 500ms ();2021-02-07
towdan;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 27m 58s 050ms (in-game time) (- place);27m 58s 050ms ();2021-01-05
towdan;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, Vanilla)						 43m 28s 130ms (in-game time) (- place);43m 28s 130ms ();2020-12-17
ToXicFl0w;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 12m 59s 000ms (in-game time) (13th place);12m 59s 000ms ();2021-05-17
ToXicFl0w;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 16m 24s 440ms (in-game time) (- place);16m 24s 440ms ();2021-04-19
ToXicFl0w;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 16m 36s 000ms (in-game time) (- place);16m 36s 000ms ();2021-03-22
ToXicFl0w;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Normal, F3, CaffeineMC)						 17m 15s 899ms (in-game time) (- place);17m 15s 899ms ();2021-02-01
ToXicFl0w;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Normal, F3, CaffeineMC)						 26m 02s 220ms (in-game time) (- place);26m 02s 220ms ();2021-01-24
triple6kono;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 16m 01s 900ms (in-game time) (121st place);16m 01s 900ms ();2021-04-10
triple6kono;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 17m 48s 500ms (in-game time) (- place);17m 48s 500ms ();2021-03-30
triple6kono;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 18m 53s 450ms (in-game time) (- place);18m 53s 450ms ();2021-03-23
triple6kono;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 20m 02s 650ms (in-game time) (- place);20m 02s 650ms ();2021-03-13
triple6kono;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, Vanilla)						 20m 40s 650ms (in-game time) (- place);20m 40s 650ms ();2021-02-28
triple6kono;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Normal, F3, CaffeineMC)						 22m 03s 200ms (in-game time) (- place);22m 03s 200ms ();2021-02-16
triple6kono;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 23m 07s 400ms (in-game time) (- place);23m 07s 400ms ();2021-02-13
triple6kono;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 24m 11s (in-game time) (- place);24m 11s ();2021-01-24
triple6kono;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 26m 02s 500ms (in-game time) (- place);26m 02s 500ms ();2021-01-21
triple6kono;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 26m 52s 620ms (in-game time) (- place);26m 52s 620ms ();2021-01-19
triple6kono;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, Vanilla)						 28m 58s 250ms (in-game time) (- place);28m 58s 250ms ();2020-12-28
triple6kono;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, Vanilla)						 31m 24s 180ms (in-game time) (- place);31m 24s 180ms ();2020-12-16
Trizek;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, Vanilla)						 18m 56s (in-game time) (362nd place);18m 56s ();2021-03-13
Trizek;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Normal, F3, CaffeineMC)						 24m 41s 550ms (in-game time) (- place);24m 41s 550ms ();2021-02-08
Trizek;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Normal, F3, CaffeineMC)						 39m 09s 650ms (in-game time) (- place);39m 09s 650ms ();2021-02-01
tssal;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 19m 32s 333ms (in-game time) (422nd place);19m 32s 333ms ();2021-05-26
tssal;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 21m 19s 650ms (in-game time) (- place);21m 19s 650ms ();2021-05-10
tssal;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 22m 35s 850ms (in-game time) (- place);22m 35s 850ms ();2021-04-29
tssal;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 22m 43s 700ms (in-game time) (- place);22m 43s 700ms ();2021-04-17
tssal;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 29m 53s 100ms (in-game time) (- place);29m 53s 100ms ();2021-03-15
tssal;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 29m 56s 130ms (in-game time) (- place);29m 56s 130ms ();2021-03-13
tssal;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 30m 24s 550ms (in-game time) (- place);30m 24s 550ms ();2021-02-18
tssal;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 32m 13s 900ms (in-game time) (- place);32m 13s 900ms ();2021-02-07
tssal;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 33m 34s 950ms (in-game time) (- place);33m 34s 950ms ();2021-01-19
tssal;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 35m 20s 850ms (in-game time) (- place);35m 20s 850ms ();2021-01-03
tsuru;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, Vanilla)						 17m 49s 350ms (in-game time) (262nd place);17m 49s 350ms ();2021-06-12
tsuru;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, Vanilla)						 18m 17s 100ms (in-game time) (- place);18m 17s 100ms ();2021-05-17
tsuru;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, Vanilla)						 22m 09s 800ms (in-game time) (- place);22m 09s 800ms ();2021-05-15
tsuru;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, Vanilla)						 22m 59s 650ms (in-game time) (- place);22m 59s 650ms ();2021-05-03
tsuru;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, Vanilla)						 25m 03s 150ms (in-game time) (- place);25m 03s 150ms ();2021-04-30
tsuru;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, Vanilla)						 26m 11s 150ms (in-game time) (- place);26m 11s 150ms ();2021-04-15
tsuru;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, Vanilla)						 29m 30s 250ms (in-game time) (- place);29m 30s 250ms ();2021-04-14
tsuru;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, Vanilla)						 30m 12s 650ms (in-game time) (- place);30m 12s 650ms ();2021-04-13
TuCara9;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, No F3, CaffeineMC)						 19m 00s 350ms (in-game time) (368th place);19m 00s 350ms ();2021-06-17
TuCara9;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 23m 42s 250ms (in-game time) (- place);23m 42s 250ms ();2021-02-14
TuCara9;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 27m 06s 360ms (in-game time) (- place);27m 06s 360ms ();2021-01-27
TwoLetterName;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Normal, F3, CaffeineMC)						 12m 09s 817ms (in-game time) (6th place);12m 09s 817ms ();2021-02-26
TwoLetterName;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Normal, F3, CaffeineMC)						 15m 48s 100ms (in-game time) (- place);15m 48s 100ms ();2021-01-28
TwoLetterName;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Normal, F3, CaffeineMC)						 17m 42s 900ms (in-game time) (- place);17m 42s 900ms ();2021-01-03
TwoLetterName;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Normal, F3, CaffeineMC)						 20m 55s 850ms (in-game time) (- place);20m 55s 850ms ();2020-12-12
TwoLetterName;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Normal, F3, CaffeineMC)						 22m 59s 350ms (in-game time) (- place);22m 59s 350ms ();2020-11-28
TwoLetterName;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Normal, F3, CaffeineMC)						 25m 35s 250ms (in-game time) (- place);25m 35s 250ms ();2020-11-08
Umido;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, Vanilla)						 13m 28s 250ms (in-game time) (18th place);13m 28s 250ms ();2021-04-16
Umido;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, Vanilla)						 16m 16s 947ms (in-game time) (- place);16m 16s 947ms ();2021-03-07
Unknwon;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 19m 13s 500ms (in-game time) (392nd place);19m 13s 500ms ();2021-02-23
Unknwon;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 21m 33s 300ms (in-game time) (- place);21m 33s 300ms ();2021-01-30
Unknwon;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 24m 19s 550ms (in-game time) (- place);24m 19s 550ms ();2021-01-11
Unknwon;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, Vanilla)						 26m 56s 500ms (in-game time) (- place);26m 56s 500ms ();2020-11-20
Unknwon;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, Vanilla)						 28m 59s 140ms (in-game time) (- place);28m 59s 140ms ();2020-11-09
Unknwon;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, Vanilla)						 39m 22s 250ms (in-game time) (- place);39m 22s 250ms ();2020-10-07
Unknwon;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, Vanilla)						 41m 57s 650ms (in-game time) (- place);41m 57s 650ms ();2020-09-17
Un_Mexican0;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 18m 13s 700ms (in-game time) (295th place);18m 13s 700ms ();2021-03-14
Un_Mexican0;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Normal, F3, CaffeineMC)						 20m 21s 650ms (in-game time) (- place);20m 21s 650ms ();2021-01-30
Un_Mexican0;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Normal, F3, Vanilla)						 22m 54s 800ms (in-game time) (- place);22m 54s 800ms ();2021-01-22
Un_Mexican0;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Normal, F3, Vanilla)						 26m 33s (in-game time) (- place);26m 33s ();2020-12-14
Uprush;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 16m 04s 700ms (in-game time) (125th place);16m 04s 700ms ();2021-05-21
Uprush;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 17m 01s 400ms (in-game time) (- place);17m 01s 400ms ();2021-05-02
Uprush;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 20m 42s 250ms (in-game time) (- place);20m 42s 250ms ();2021-04-18
Uprush;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 21m 17s 450ms (in-game time) (- place);21m 17s 450ms ();2021-04-05
Vadikus007;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 16m 18s (in-game time) (139th place);16m 18s ();2021-05-07
Vadikus007;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 17m 42s 700ms (in-game time) (- place);17m 42s 700ms ();2021-02-07
Vadikus007;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Normal, F3, Vanilla)						 19m 33s 070ms (in-game time) (- place);19m 33s 070ms ();2020-10-13
Vadikus007;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Normal, F3, Vanilla)						 26m 46s 035ms (in-game time) (- place);26m 46s 035ms ();2020-10-11
Vadikus007;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Normal, F3, Vanilla)						 30m 55s 050ms (in-game time) (- place);30m 55s 050ms ();2020-09-20
Vadikus007;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Normal, F3, Vanilla)						 45m 21s (in-game time) (- place);45m 21s ();2020-07-16
Vadikus007;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Normal, F3, Vanilla)						 1h 12m 55s 050ms (in-game time) (- place);1h 12m 55s 050ms ();2020-07-13
VDPineapple;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 19m 11s 950ms (in-game time) (389th place);19m 11s 950ms ();2021-04-15
VDPineapple;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 21m 33s 800ms (in-game time) (- place);21m 33s 800ms ();2021-04-07
VDPineapple;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, Vanilla)						 22m 41s 350ms (in-game time) (- place);22m 41s 350ms ();2021-03-29
VDPineapple;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, Vanilla)						 22m 58s 550ms (in-game time) (- place);22m 58s 550ms ();2021-03-21
VDPineapple;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, Vanilla)						 25m 27s 300ms (in-game time) (- place);25m 27s 300ms ();2021-03-13
VDPineapple;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, Vanilla)						 27m 42s 650ms (in-game time) (- place);27m 42s 650ms ();2021-03-10
VDPineapple;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, Vanilla)						 28m 38s 500ms (in-game time) (- place);28m 38s 500ms ();2021-03-04
VDPineapple;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, Vanilla)						 32m 40s 650ms (in-game time) (- place);32m 40s 650ms ();2021-02-27
VDPineapple;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, Vanilla)						 35m 24s 200ms (in-game time) (- place);35m 24s 200ms ();2021-02-13
VDPineapple;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, Vanilla)						 42m 56s (in-game time) (- place);42m 56s ();2020-08-22
Veeeegard;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Normal, F3, CaffeineMC)						 18m 43s 900ms (in-game time) (342nd place);18m 43s 900ms ();2021-03-18
Veeeegard;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Normal, F3, CaffeineMC)						 22m 22s 200ms (in-game time) (- place);22m 22s 200ms ();2021-02-26
Veeeegard;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 25m 49s 400ms (in-game time) (- place);25m 49s 400ms ();2021-01-15
Vekzys;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 17m 30s (in-game time) (230th place);17m 30s ();2021-05-31
Vekzys;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 18m 33s 250ms (in-game time) (- place);18m 33s 250ms ();2021-05-02
Vekzys;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 23m 40s 200ms (in-game time) (- place);23m 40s 200ms ();2021-03-28
Vekzys;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 25m 38s 800ms (in-game time) (- place);25m 38s 800ms ();2021-01-27
Vekzys;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 36m 23s 950ms (in-game time) (- place);36m 23s 950ms ();2021-01-07
VenfyTheKiller;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Normal, F3, CaffeineMC)						 18m 31s 300ms (in-game time) (328th place);18m 31s 300ms ();2021-03-01
