Player,Real time,In-game time,Difficulty,F3,Mods,Date,userlink
Lobstar,1h 02m 52s,1h 02m 52s,1.16.1,Normal,F3,Optifine,https://www.speedrun.com/user/Zruler6
Zruler6,1h 03m 45s 010ms,1h 02m 59s 025ms,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/Athen_YT
Athen_YT,1h 04m 43s 030ms,1h 03m 07s 072ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/limoner
limoner,1h 03m 12s 300ms,1h 03m 12s 300ms,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/JoonFsh
JoonFsh,1h 03m 15s 037ms,1h 03m 15s 037ms,1.16.1,Normal,F3,Vanilla,https://www.speedrun.com/user/TinyFireasd01
TinyFireasd01,1h 03m 20s,1h 03m 20s,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/Treblero
Treblero,1h 03m 26s,1h 03m 26s,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/Bradleyyy
Bradleyyy,1h 03m 44s 043ms,1h 03m 37s 055ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/neboblako
neboblako,1h 03m 39s,1h 03m 39s,1.16.1,Normal,F3,CaffeineMC,https://www.speedrun.com/user/Chanxer
Chanxer,1h 03m 40s 033ms,1h 03m 40s 033ms,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/nodnarbiscool
nodnarbiscool,1h 03m 46s 000ms,1h 03m 46s 000ms,1.16.1,Normal,F3,Vanilla,https://www.speedrun.com/user/Huldraine
Huldraine,1h 03m 51s 340ms,1h 03m 51s 340ms,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/PauseUnpause
PauseUnpause,1h 03m 55s 080ms,1h 03m 55s 080ms,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/waermelown
waermelown,1h 08m 04s,1h 04m 02s,1.16,Normal,F3,Vanilla,https://www.speedrun.com/user/DudiHaas
DudiHaas,1h 04m 34s 068ms,1h 04m 06s 065ms,1.16.1,Normal,F3,Vanilla,https://www.speedrun.com/user/TinyPepito
TinyPepito,1h 04m 06s 771ms,1h 04m 07s 750ms,1.16.1,Hardcore,F3,Vanilla,https://www.speedrun.com/user/melkemokka
melkemokka,1h 04m 15s 440ms,1h 04m 09s,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/Loefars
Loefars,1h 04m 12s 030ms,1h 04m 12s 030ms,1.16.1,Normal,F3,CaffeineMC,https://www.speedrun.com/user/Soice
Soice,1h 04m 27s,1h 04m 17s,1.16.2,Normal,F3,CaffeineMC,https://www.speedrun.com/user/Rilesman725
Rilesman725,1h 04m 18s 400ms,1h 04m 18s,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/markofino
markofino,1h 04m 26s 800ms,1h 04m 26s 800ms,1.16.4,Easy,F3,CaffeineMC,https://www.speedrun.com/user/LlamaCheese
LlamaCheese,1h 04m 29s,1h 04m 29s,1.16.1,Normal,F3,Vanilla,https://www.speedrun.com/user/ZONEcold
ZONEcold,1h 04m 43s 041ms,1h 04m 43s 041ms,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/TheColcifer
TheColcifer,1h 04m 44s 500ms,1h 04m 44s 500ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/q_s_101
q_s_101,1h 06m 16s 802ms,1h 04m 46s 150ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/Cultivo
Cultivo,1h 04m 53s 510ms,1h 04m 48s 300ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/_mrfasT_YT
_mrfasT_YT,1h 06m 26s,1h 04m 55s 018ms,1.16.1,Normal,F3,Vanilla,https://www.speedrun.com/user/TuttiPullo
TuttiPullo,1h 05m 48s,1h 05m 00s,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/mirauder
mirauder,1h 05m 02s 940ms,1h 05m 02s 940ms,1.17,Easy,F3,Vanilla,https://www.speedrun.com/user/Fartguy
Fartguy,1h 05m 07s,1h 05m 07s,1.16.1,Normal,F3,Optifine,https://www.speedrun.com/user/ooharaMEN
ooharaMEN,1h 05m 08s,1h 05m 08s,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/Owluxus
Owluxus,1h 05m 15s 390ms,1h 05m 15s 390ms,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/Vortexxed
Vortexxed,1h 05m 17s,1h 05m 17s,1.16.1,Easy,F3,Optifine,https://www.speedrun.com/user/ItsLenny
ItsLenny,1h 05m 22s,1h 05m 24s,1.16.1,Normal,F3,CaffeineMC,https://www.speedrun.com/user/Demuno
Demuno,1h 05m 56s 530ms,1h 05m 28s 200ms,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/CinnamonChurro
CinnamonChurro,1h 05m 34s,1h 05m 34s,1.16.1,Normal,F3,Optifine,https://www.speedrun.com/user/ElonMask
ElonMask,1h 06m 04s 180ms,1h 05m 44s 550ms,1.16.1,Normal,F3,Vanilla,https://www.speedrun.com/user/oaph
oaph,1h 05m 47s,1h 05m 47s,1.16.1,Normal,F3,Vanilla,https://www.speedrun.com/user/Odituna
Odituna,1h 10m 44s 290ms,1h 05m 48s 350ms,1.16.1,Hardcore,F3,CaffeineMC,https://www.speedrun.com/user/KazuChannel
KazuChannel,1h 05m 54s 710ms,1h 05m 54s,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/Smelino
Smelino,1h 06m 09s,1h 05m 54s,1.16.4,Easy,F3,Vanilla,https://www.speedrun.com/user/invaa2k
invaa2k,1h 05m 57s 460ms,1h 05m 57s 460ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/Duccy
Duccy,1h 06m 11s 015ms,1h 05m 59s 040ms,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/infernohalo
infernohalo,1h 06m 15s 080ms,1h 06m 02s 015ms,1.16.1,Normal,No F3,Vanilla,https://www.speedrun.com/user/Deadpohl
Deadpohl,1h 07m 21s 540ms,1h 06m 11s 400ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/JarOfJam
JarOfJam,1h 06m 40s 640ms,1h 06m 23s 550ms,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/WifeHaver
WifeHaver,1h 06m 24s 048ms,1h 06m 24s 048ms,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/WifeHater
WifeHater,1h 06m 24s 410ms,1h 06m 24s 410ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/Ozmeyham
Ozmeyham,1h 08m 20s 440ms,1h 06m 33s 500ms,1.16.1,Normal,No F3,Vanilla,https://www.speedrun.com/user/tommygun684
tommygun684,1h 06m 49s 097ms,1h 06m 38s 091ms,1.16.5,Easy,F3,Vanilla,https://www.speedrun.com/user/yuyu233
yuyu233,1h 07m 10s 442ms,1h 06m 54s,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/Schokay
Schokay,1h 07m 13s 437ms,1h 07m 00s 250ms,1.16.2,Normal,F3,Vanilla,https://www.speedrun.com/user/OldBoyDemon
OldBoyDemon,1h 07m 18s 870ms,1h 07m 18s 870ms,1.16.3,Normal,F3,Vanilla,https://www.speedrun.com/user/FogLife
FogLife,1h 07m 44s 230ms,1h 07m 31s,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/LimDimSim
LimDimSim,1h 08m 48s,1h 07m 33s 900ms,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/TheDedMeme
TheDedMeme,1h 07m 35s 640ms,1h 07m 35s 640ms,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/Prevter
Prevter,1h 07m 41s 040ms,1h 07m 41s 040ms,1.16.2,Easy,F3,CaffeineMC,https://www.speedrun.com/user/olifrys
olifrys,1h 07m 50s 099ms,1h 07m 47s 020ms,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/exd
exd,1h 19m 42s 500ms,1h 07m 50s 300ms,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/IamDolphino
IamDolphino,1h 09m 26s 850ms,1h 07m 54s 850ms,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/jamerlmao
jamerlmao,1h 07m 59s,1h 07m 59s,1.16.1,Normal,F3,Vanilla,https://www.speedrun.com/user/Sethje103
Sethje103,1h 08m 00s,1h 08m 00s,1.16.1,Normal,F3,Vanilla,https://www.speedrun.com/user/Xarrow_Gaming
Xarrow_Gaming,1h 08m 05s 010ms,1h 08m 05s 010ms,1.16.1,Normal,F3,Vanilla,https://www.speedrun.com/user/tsu_tsu_cuckoo
tsu_tsu_cuckoo,1h 08m 23s 181ms,1h 08m 07s,1.16.1,Normal,F3,CaffeineMC,https://www.speedrun.com/user/Bearet
Bearet,1h 08m 09s 519ms,1h 08m 07s 750ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/MrDootDoot
MrDootDoot,1h 08m 13s 540ms,1h 08m 13s 540ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/TonightGamingBangla
TonightGamingBangla,1h 19m 02s 000ms,1h 08m 18s 000ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/Squeeb256
Squeeb256,1h 08m 53s,1h 08m 24s,1.16.2,Easy,F3,Vanilla,https://www.speedrun.com/user/GiuLor
GiuLor,1h 08m 30s 920ms,1h 08m 30s 920ms,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/OzoPolar
OzoPolar,,1h 08m 39s 900ms,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/Pavel100J
Pavel100J,1h 08m 46s 890ms,1h 08m 46s 890ms,1.16.5,Easy,F3,Vanilla,https://www.speedrun.com/user/SmallRaptor
SmallRaptor,1h 08m 51s,1h 08m 51s,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/Phasidea
Phasidea,1h 08m 51s 074ms,1h 08m 51s 074ms,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/TRGMorty
TRGMorty,1h 08m 54s,1h 08m 54s,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/many_patches
many_patches,1h 09m 20s 900ms,1h 09m 09s 200ms,1.16.4,Normal,F3,Vanilla,https://www.speedrun.com/user/MagicBraden1
MagicBraden1,1h 09m 19s 049ms,1h 09m 16s 065ms,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/Starler12
Starler12,1h 09m 17s,1h 09m 17s,1.16.1,Normal,F3,Optifine,https://www.speedrun.com/user/Netrotos
Netrotos,1h 09m 25s 007ms,1h 09m 22s 035ms,1.16.1,Easy,No F3,Vanilla,https://www.speedrun.com/user/OutplayedByBoris
OutplayedByBoris,1h 13m 12s 050ms,1h 09m 22s 070ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/V1ert
V1ert,1h 09m 29s 860ms,1h 09m 29s 860ms,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/WhoDisz
WhoDisz,1h 09m 59s 055ms,1h 09m 59s 055ms,1.16.1,Normal,F3,Vanilla,https://www.speedrun.com/user/b00mbah
b00mbah,1h 10m 02s,1h 10m 02s,1.16.1,Normal,F3,Vanilla,https://www.speedrun.com/user/Lawro
Lawro,1h 10m 11s,1h 10m 03s,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/Zaquata
Zaquata,1h 10m 04s 028ms,1h 10m 04s 028ms,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/Sludgeee
Sludgeee,1h 10m 08s 500ms,1h 10m 04s 150ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/k3rmit
k3rmit,1h 10m 06s,1h 10m 06s,1.16.1,Easy,F3,Optifine,https://www.speedrun.com/user/BlitzAshspear
BlitzAshspear,1h 10m 12s,1h 10m 12s,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/AppleGod
AppleGod,1h 10m 19s 037ms,1h 10m 19s 037ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/Fundy
Fundy,1h 10m 21s 046ms,1h 10m 21s 046ms,1.16.1,Hard,F3,Vanilla,https://www.speedrun.com/user/mylanjari.
mylanjari.,1h 10m 27s,1h 10m 27s,1.16.1,Normal,F3,Vanilla,https://www.speedrun.com/user/Hepatitous
Hepatitous,1h 11m 08s 450ms,1h 10m 28s,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/Smola17
Smola17,1h 10m 32s 630ms,1h 10m 30s 100ms,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/Mr_Flibble1981
Mr_Flibble1981,1h 10m 33s,1h 10m 33s,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/Dustq
Dustq,1h 10m 35s 670ms,1h 10m 35s 350ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/Imprent
Imprent,1h 09m 16s 097ms,1h 10m 42s 004ms,1.16.1,Hardcore,F3,CaffeineMC,https://www.speedrun.com/user/SokomFur
SokomFur,1h 11m 08s 033ms,1h 10m 48s,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/LinkTijger
LinkTijger,1h 11m 02s 007ms,1h 11m 02s 007ms,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/Cascade_OwO
Cascade_OwO,1h 11m 15s,1h 11m 11s 450ms,1.16.1,Normal,No F3,Vanilla,https://www.speedrun.com/user/CrystalCube
CrystalCube,1h 11m 17s 900ms,1h 11m 17s 900ms,1.16.1,Normal,F3,Vanilla,https://www.speedrun.com/user/WhiteSoapstone
WhiteSoapstone,1h 11m 20s,1h 11m 20s,1.16.1,Normal,F3,Vanilla,https://www.speedrun.com/user/AmDuck
AmDuck,1h 12m 03s 130ms,1h 11m 26s 250ms,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/strikewind
strikewind,1h 11m 42s,1h 11m 42s,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/dynam0defty1
dynam0defty1,1h 11m 49s 380ms,1h 11m 49s,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/fogoqueimado
fogoqueimado,1h 11m 54s 065ms,1h 11m 54s 065ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/Boostbend
Boostbend,1h 11m 56s,1h 11m 56s,1.16.1,Hardcore,F3,Optifine,https://www.speedrun.com/user/Gopi
Gopi,1h 12m 46s 730ms,1h 12m 09s 700ms,1.16.1,Normal,F3,Vanilla,https://www.speedrun.com/user/Reloe
Reloe,1h 12m 18s,1h 12m 18s,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/ProssGame
ProssGame,1h 13m 07s 500ms,1h 12m 54s 800ms,1.16.1,Normal,F3,Vanilla,https://www.speedrun.com/user/Quantum_
Quantum_,1h 13m 05s 320ms,1h 12m 56s 300ms,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/Me_Gusta_Pog
Me_Gusta_Pog,1h 13m 01s,1h 13m 01s,1.16.1,Normal,F3,Vanilla,https://www.speedrun.com/user/Richbug
Richbug,1h 13m 04s 076ms,1h 13m 04s 076ms,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/Rwon
Rwon,1h 13m 04s 830ms,1h 13m 04s 830ms,1.16.1,Normal,F3,Vanilla,https://www.speedrun.com/user/Flatbar
Flatbar,1h 13m 09s,1h 13m 09s,1.16.1,Normal,F3,Vanilla,https://www.speedrun.com/user/TheLameOne
TheLameOne,1h 17m 31s 933ms,1h 13m 11s 607ms,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/Maygik
Maygik,1h 28m 02s 890ms,1h 13m 14s 350ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/geofella
geofella,1h 13m 22s 070ms,1h 13m 22s 070ms,1.16.1,Normal,F3,Vanilla,https://www.speedrun.com/user/Bossbot
Bossbot,1h 13m 23s,1h 13m 23s,1.16.1,Normal,No F3,Vanilla,https://www.speedrun.com/user/JustThano1
JustThano1,1h 15m 57s 042ms,1h 13m 34s 040ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/Godej102
Godej102,1h 13m 39s 053ms,1h 13m 35s 150ms,1.16.1,Normal,F3,CaffeineMC,https://www.speedrun.com/user/Urteusz
Urteusz,1h 13m 43s 093ms,1h 13m 41s 090ms,1.16.1,Normal,F3,Vanilla,https://www.speedrun.com/user/iJevin
iJevin,1h 13m 46s 062ms,1h 13m 46s 062ms,1.16.1,Normal,F3,Vanilla,https://www.speedrun.com/user/Sekkii
Sekkii,1h 13m 50s 052ms,1h 13m 50s 052ms,1.16.1,Normal,F3,Vanilla,https://www.speedrun.com/user/ParkerEditsYT
ParkerEditsYT,1h 14m 08s 150ms,1h 14m 07s 200ms,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/UserDoesNotExist
UserDoesNotExist,1h 14m 16s,1h 14m 16s,1.16.4,Normal,F3,Vanilla,https://www.speedrun.com/user/Raxadore
Raxadore,1h 14m 35s 980ms,1h 14m 35s 980ms,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/dxnger
dxnger,1h 14m 44s 011ms,1h 14m 44s 011ms,1.16.3,Normal,F3,Vanilla,https://www.speedrun.com/user/SheepHello
SheepHello,1h 15m 06s,1h 15m 06s,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/Muwisz77
Muwisz77,1h 15m 06s 200ms,1h 15m 06s 200ms,1.16.1,Normal,F3,Vanilla,https://www.speedrun.com/user/Toto
Toto,1h 15m 26s 082ms,1h 15m 13s 090ms,1.16.4,Normal,F3,Vanilla,https://www.speedrun.com/user/DSPMinecraftMirror
DSPMinecraftMirror,1h 15m 15s,1h 15m 15s,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/grabage
grabage,1h 15m 33s 700ms,1h 15m 24s 600ms,1.16.1,Normal,F3,CaffeineMC,https://www.speedrun.com/user/TwigTheSavage
TwigTheSavage,1h 15m 30s 890ms,1h 15m 30s 890ms,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/ShadowxTR
ShadowxTR,1h 16m 03s,1h 15m 51s,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/Jb3403
Jb3403,1h 15m 55s,1h 15m 55s,1.16.1,Normal,F3,Optifine,https://www.speedrun.com/user/TacooTV
TacooTV,1h 15m 56s 750ms,1h 15m 56s 750ms,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/KratosVaras
KratosVaras,1h 16m 05s,1h 16m 05s,1.17,Hardcore,F3,Vanilla,https://www.speedrun.com/user/mAnyL
mAnyL,1h 16m 37s 075ms,1h 16m 37s 075ms,1.16.1,Normal,F3,Vanilla,https://www.speedrun.com/user/Fabito
Fabito,1h 16m 38s 270ms,1h 16m 37s 300ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/Werewolf8_8
Werewolf8_8,1h 17m 08s 068ms,1h 16m 48s,1.16.2,Normal,F3,Vanilla,https://www.speedrun.com/user/CapPieSon
CapPieSon,1h 16m 51s,1h 16m 51s,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/DozleYouTubeJP
DozleYouTubeJP,1h 16m 53s,1h 16m 53s,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/Celaza
Celaza,1h 17m 07s 100ms,1h 17m 07s 100ms,1.16.1,,F3,Vanilla,https://www.speedrun.com/user/DAsh
DAsh,1h 17m 21s 340ms,1h 17m 11s 400ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/LocutusOfNord
LocutusOfNord,1h 17m 28s,1h 17m 17s,1.16.1,Normal,F3,Vanilla,https://www.speedrun.com/user/reversee
reversee,1h 17m 24s 367ms,1h 17m 21s 740ms,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/PinaKot
PinaKot,1h 17m 30s,1h 17m 25s,1.16.1,Normal,F3,Vanilla,https://www.speedrun.com/user/con_0805
con_0805,1h 18m 09s 770ms,1h 17m 27s 400ms,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/InTol
InTol,1h 17m 42s 679ms,1h 17m 36s 330ms,1.16.1,Normal,F3,Vanilla,https://www.speedrun.com/user/SimqlySketch
SimqlySketch,1h 17m 41s 660ms,1h 17m 41s 150ms,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/truesh00ter
truesh00ter,1h 20m 26s 250ms,1h 17m 56s 600ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/Professor_Pork
Professor_Pork,1h 21m 00s,1h 17m 58s 086ms,1.16.4,Easy,F3,Vanilla,https://www.speedrun.com/user/goobrwastaken
goobrwastaken,1h 18m 39s 900ms,1h 18m 39s 900ms,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/aqts
aqts,1h 18m 45s 490ms,1h 18m 43s 550ms,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/XIKOZ
XIKOZ,1h 18m 51s,1h 18m 51s,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/Yumii
roel_be,1h 19m 07s 043ms,1h 19m 07s 046ms,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/Traintle
Yumii,1h 19m 25s 080ms,1h 19m 23s 095ms,1.16.1,Normal,F3,CaffeineMC,https://www.speedrun.com/user/Chrazzers
Traintle,1h 19m 46s,1h 19m 30s,1.16.1,Normal,F3,Vanilla,https://www.speedrun.com/user/TomFaux
Chrazzers,1h 19m 31s,1h 19m 31s,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/PsychoMantis610
TomFaux,1h 19m 32s 008ms,1h 19m 32s 008ms,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/IMJaneq
PsychoMantis610,1h 20m 55s,1h 19m 52s,1.16.1,Easy,No F3,Vanilla,https://www.speedrun.com/user/DomianosPizza
IMJaneq,1h 20m 19s 630ms,1h 19m 57s 150ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/Neegative
DomianosPizza,1h 20m 04s 039ms,1h 20m 02s 085ms,1.16.1,Normal,F3,Vanilla,https://www.speedrun.com/user/SafetyDad
Neegative,1h 20m 04s,1h 20m 04s,1.16.1,Normal,F3,Vanilla,https://www.speedrun.com/user/catfuryruin
SafetyDad,1h 20m 30s,1h 20m 06s,1.16.1,Easy,F3,Optifine,https://www.speedrun.com/user/ZombieKing
catfuryruin,1h 20m 43s 005ms,1h 20m 21s 055ms,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/2BearsAtNoxus
ZombieKing,1h 20m 22s 066ms,1h 20m 22s 066ms,1.16.1,Normal,No F3,Vanilla,https://www.speedrun.com/user/TheOtaku
2BearsAtNoxus,1h 20m 49s 710ms,1h 20m 31s 550ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/Blobby_waslobby
TheOtaku,1h 20m 47s,1h 20m 47s,1.16.1,Normal,F3,Vanilla,https://www.speedrun.com/user/Yoshi86UP
Blobby_waslobby,1h 20m 55s 600ms,1h 20m 55s 600ms,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/BoxOfCandys
Yoshi86UP,1h 21m 02s,1h 21m 02s,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/Nico99
BoxOfCandys,1h 21m 10s,1h 21m 10s,1.16.1,Easy,F3,Optifine,https://www.speedrun.com/user/ichessebaume
Nico99,1h 21m 23s,1h 21m 18s,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/rocko__tfm
ichessebäume,1h 21m 20s,1h 21m 20s,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/dstroier47
rocko__tfm,1h 21m 48s 220ms,1h 21m 48s 220ms,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/HylianExpert
dstroier47,1h 21m 50s 320ms,1h 21m 50s 320ms,1.16.1,Normal,F3,Vanilla,https://www.speedrun.com/user/Mikulus
HylianExpert,1h 22m 27s,1h 22m 27s,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/n8bnsn
Mikulus,1h 22m 32s 130ms,1h 22m 28s 800ms,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/LilSapling
n8bnsn,1h 22m 53s 074ms,1h 22m 53s 074ms,1.16.4,Easy,F3,CaffeineMC,https://www.speedrun.com/user/miczysss_PL
LilSapling,1h 32m 09s 380ms,1h 23m 30s,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/Gusfel8
miczysss_PL,1h 24m 11s,1h 24m 11s,1.16.1,Normal,No F3,Vanilla,https://www.speedrun.com/user/Foonguz
Gusfel8,1h 56m 45s 233ms,1h 24m 25s 750ms,1.16.5,Easy,No F3,Vanilla,https://www.speedrun.com/user/PlasmaBase
Foonguz,1h 24m 33s,1h 24m 28s,1.16.5,Easy,F3,Vanilla,https://www.speedrun.com/user/Shivaxi
PlasmaBase,1h 24m 52s 043ms,1h 24m 33s 043ms,1.16.1,Normal,F3,Vanilla,https://www.speedrun.com/user/Pwep
Shivaxi,1h 25m 00s,1h 25m 00s,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/maxmarsden
Pwep,1h 25m 15s 830ms,1h 25m 15s 830ms,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/CamNewton786
maxmarsden,1h 25m 49s 340ms,1h 25m 32s 750ms,1.16.1,Normal,F3,Vanilla,https://www.speedrun.com/user/EnzoAM1723
CamNewton786,1h 25m 38s 600ms,1h 25m 38s 600ms,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/HasonShita
EnzoAM1723,1h 25m 48s 015ms,1h 25m 48s 015ms,1.16.1,Normal,F3,Vanilla,https://www.speedrun.com/user/Stolenfaun
HasonShita,1h 25m 51s,1h 25m 51s,1.16.1,Normal,F3,Vanilla,https://www.speedrun.com/user/allu71
Stolenfaun,1h 26m 03s,1h 26m 03s,1.16.1,Easy,F3,Optifine,https://www.speedrun.com/user/Vixonine
allu71,1h 27m 00s,1h 26m 04s,1.16.1,Hardcore,F3,CaffeineMC,https://www.speedrun.com/user/Blizzard_
Vixonine,1h 26m 14s,1h 26m 05s,1.16.1,Normal,F3,Vanilla,https://www.speedrun.com/user/weed1182
Blizzard_,1h 26m 10s 044ms,1h 26m 08s 050ms,1.16.1,Normal,F3,Vanilla,https://www.speedrun.com/user/BubbleF1sh
weed1182,1h 26m 10s,1h 26m 10s,1.17,Normal,F3,Vanilla,https://www.speedrun.com/user/TreeisaNoob
BubbleF1sh,1h 29m 34s,1h 26m 17s,1.16,Normal,F3,Vanilla,https://www.speedrun.com/user/Jvery
TreeisaNoob,1h 26m 44s,1h 26m 24s,1.16.3,Normal,F3,Vanilla,https://www.speedrun.com/user/Etsr
Jvery,1h 26m 32s 410ms,1h 26m 32s 410ms,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/C0lumbus
Etsr,1h 26m 57s,1h 26m 34s,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/Adara3245
C0lumbus,1h 28m 00s,1h 26m 55s,1.17,Normal,F3,Vanilla,https://www.speedrun.com/user/Ekuele
Adara3245,1h 26m 59s 062ms,1h 26m 59s 062ms,1.16.4,Normal,F3,Vanilla,https://www.speedrun.com/user/AsbondGaming
Ekuele,1h 27m 57s,1h 27m 16s,1.16.5,Easy,F3,Vanilla,https://www.speedrun.com/user/Unbewitched
AsbondGaming,1h 27m 18s,1h 27m 18s,1.16.1,Hardcore,F3,CaffeineMC,https://www.speedrun.com/user/TheIrksomeSheep
Unbewitched,1h 27m 37s 067ms,1h 27m 26s 070ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/AprilSR
